file,start,end,Loudness_sma3,alphaRatio_sma3,hammarbergIndex_sma3,slope0-500_sma3,slope500-1500_sma3,spectralFlux_sma3,mfcc1_sma3,mfcc2_sma3,mfcc3_sma3,mfcc4_sma3,F0semitoneFrom27.5Hz_sma3nz,jitterLocal_sma3nz,shimmerLocaldB_sma3nz,HNRdBACF_sma3nz,logRelF0-H1-H2_sma3nz,logRelF0-H1-A3_sma3nz,F1frequency_sma3nz,F1bandwidth_sma3nz,F1amplitudeLogRelF0_sma3nz,F2frequency_sma3nz,F2bandwidth_sma3nz,F2amplitudeLogRelF0_sma3nz,F3frequency_sma3nz,F3bandwidth_sma3nz,F3amplitudeLogRelF0_sma3nz
speech_recordings/test_1_recording_01_0.flac,0 days 00:00:01.430000,0 days 00:00:01.450000,0.55357814,-24.235903,34.93299,0.076649785,-0.060227096,0.9874596,40.80329,1.1473902,-12.664708,-34.38652,0.0,0.0,0.0,0.0,0.0,0.0,883.1286,1020.20264,-201.0,2101.9773,846.3881,-201.0,3127.7634,957.9785,-201.0
speech_recordings/test_1_recording_01_0.flac,0 days 00:00:01.440000,0 days 00:00:01.460000,0.27619138,-24.31553,32.315536,0.0747646,-0.05459099,0.7147663,42.934494,0.8849594,-3.052367,-35.52286,0.0,0.0,0.0,0.0,0.0,0.0,870.95135,1040.4062,-201.0,2113.2756,861.2661,-201.0,3147.8552,922.1279,-201.0
speech_recordings/test_1_recording_01_0.flac,0 days 00:00:01.450000,0 days 00:00:01.470000,0.17952305,-23.677526,28.671057,0.067052685,-0.056377202,0.16961105,52.37724,-5.8042045,8.056296,-39.14186,0.0,0.0,0.0,0.0,0.0,0.0,681.801,1146.4253,-201.0,1789.6654,869.6237,-201.0,2921.4414,840.8902,-201.0
speech_recordings/test_1_recording_01_0.flac,0 days 00:00:01.460000,0 days 00:00:01.480000,0.14995746,-21.99027,26.783716,0.058045972,-0.05023132,0.060103938,52.639942,-9.038024,18.482664,-34.70725,0.0,0.0,0.0,0.0,0.0,0.0,596.492,1262.3253,-201.0,1767.641,887.31696,-201.0,2794.4094,930.3291,-201.0
speech_recordings/test_1_recording_01_0.flac,0 days 00:00:01.470000,0 days 00:00:01.490000,0.12638706,-19.839705,23.647903,0.050648827,-0.044354945,0.04984081,49.746197,-10.276384,21.323074,-31.170042,0.0,0.0,0.0,0.0,0.0,0.0,449.89343,1475.5758,-201.0,1404.5146,1104.0994,-201.0,2482.7583,869.50226,-201.0
speech_recordings/test_1_recording_01_0.flac,0 days 00:00:01.480000,0 days 00:00:01.500000,0.10570237,-19.459023,22.22779,0.043371726,-0.041428402,0.04061148,46.481594,-7.639372,23.605398,-25.711563,0.0,0.0,0.0,0.0,0.0,0.0,590.8411,1419.9072,-201.0,1809.7344,1027.0255,-201.0,2725.4119,1184.1112,-201.0
speech_recordings/test_1_recording_01_0.flac,0 days 00:00:01.490000,0 days 00:00:01.510000,0.08577424,-19.798407,22.143255,0.03200374,-0.04023023,0.029041236,45.40985,-4.489924,20.721243,-25.286734,0.0,0.0,0.0,0.0,0.0,0.0,653.8068,1386.2275,-201.0,1819.9943,993.20703,-201.0,2798.153,968.34515,-201.0
speech_recordings/test_1_recording_01_0.flac,0 days 00:00:01.500000,0 days 00:00:01.520000,0.07681647,-19.121592,23.910913,0.038086362,-0.037149012,0.021384396,45.695385,-6.38094,14.970641,-27.008636,0.0,0.0,0.0,0.0,0.0,0.0,840.31915,1230.9852,-201.0,2229.3608,738.471,-201.0,3101.3464,1000.15894,-201.0
speech_recordings/test_1_recording_01_0.flac,0 days 00:00:01.510000,0 days 00:00:01.530000,0.07081752,-17.648184,26.099394,0.056059483,-0.03357325,0.020719813,42.9107,-11.206109,7.4025803,-26.50654,0.0,0.0,0.0,0.0,0.0,0.0,871.17255,1208.416,-201.0,2136.3271,777.30634,-201.0,3046.7551,828.87616,-201.0
speech_recordings/test_1_recording_01_0.flac,0 days 00:00:01.520000,0 days 00:00:01.540000,0.08651356,-13.06709,21.935862,0.08006366,-0.021836052,0.022583446,43.361023,-23.401701,9.3212185,-25.20446,0.0,0.0,0.0,0.0,0.0,0.0,932.10834,1196.7635,-201.0,2088.4644,810.90967,-201.0,3072.9568,906.8377,-201.0
speech_recordings/test_1_recording_01_0.flac,0 days 00:00:01.530000,0 days 00:00:01.550000,0.14566109,-9.0646715,16.03092,0.07146851,-0.01364996,0.038956974,43.03259,-34.585735,13.077952,-17.913462,0.0,0.0,0.0,0.0,0.0,0.0,770.62177,1357.5774,-201.0,1863.2953,1029.4474,-201.0,2820.1953,1036.4043,-201.0
speech_recordings/test_1_recording_01_0.flac,0 days 00:00:01.540000,0 days 00:00:01.560000,0.23470227,-5.0215054,8.555572,0.05999578,-0.0060675046,0.0629448,46.06891,-46.557453,17.244158,-14.009889,0.0,0.0,0.0,0.0,0.0,0.0,881.4241,1461.6733,-201.0,1923.3805,1082.966,-201.0,2880.9346,1114.8091,-201.0
speech_recordings/test_1_recording_01_0.flac,0 days 00:00:01.550000,0 days 00:00:01.570000,0.30358735,-4.1133914,7.4253354,0.060560454,-0.0063499776,0.08247542,46.032673,-52.697613,11.150105,-17.221504,0.0,0.0,0.0,0.0,0.0,0.0,925.57697,1522.1105,-201.0,1770.6327,1731.4623,-201.0,2609.135,1079.075,-201.0
speech_recordings/test_1_recording_01_0.flac,0 days 00:00:01.560000,0 days 00:00:01.580000,0.301473,-4.4395123,7.724982,0.07309542,-0.006769829,0.08765472,46.113003,-49.435608,10.364085,-17.01639,0.0,0.0,0.0,0.0,0.0,0.0,854.47894,1508.5127,-201.0,1660.6558,1728.3116,-201.0,2564.881,969.7767,-201.0
speech_recordings/test_1_recording_01_0.flac,0 days 00:00:01.570000,0 days 00:00:01.590000,0.26343787,-5.692059,7.900783,0.08010901,-0.007355841,0.07294288,46.963802,-42.93576,14.482227,-15.145141,0.0,0.0,0.0,0.0,0.0,0.0,775.1341,1590.8763,-201.0,1548.2035,1973.7217,-201.0,2383.2263,958.15015,-201.0
speech_recordings/test_1_recording_01_0.flac,0 days 00:00:01.580000,0 days 00:00:01.600000,0.20356093,-7.6454396,9.105096,0.07313778,-0.009810989,0.063682914,45.579113,-32.39957,16.751146,-12.647503,0.0,0.0,0.0,0.0,0.0,0.0,515.75244,1627.6992,-201.0,1432.9225,1483.7715,-201.0,2337.7053,853.58984,-201.0
speech_recordings/test_1_recording_01_0.flac,0 days 00:00:01.590000,0 days 00:00:01.610000,0.1603144,-7.7072563,10.412217,0.06576286,-0.0043988996,0.044016387,46.43222,-28.538994,17.905268,-11.163146,0.0,0.0,0.0,0.0,0.0,0.0,715.3934,1697.8857,-201.0,1477.0455,1489.4677,-201.0,2399.1907,822.4797,-201.0
speech_recordings/test_1_recording_01_0.flac,0 days 00:00:01.600000,0 days 00:00:01.620000,0.11416825,-7.480082,13.292476,0.05361851,0.0010224938,0.034218106,42.723923,-24.451162,16.029163,-11.2135,0.0,0.0,0.0,0.0,0.0,0.0,710.9748,1423.164,-201.0,1530.7562,1173.4777,-201.0,2531.2097,708.8973,-201.0
speech_recordings/test_1_recording_01_0.flac,0 days 00:00:01.610000,0 days 00:00:01.630000,0.08282825,-9.40331,17.004019,0.042794716,0.0031346325,0.019836552,42.51387,-20.012842,21.092037,-8.804253,0.0,0.0,0.0,0.0,0.0,0.0,880.6199,1365.1259,-201.0,1788.645,1117.803,-201.0,2728.8352,964.53265,-201.0
speech_recordings/test_1_recording_01_0.flac,0 days 00:00:01.620000,0 days 00:00:01.640000,0.056877088,-11.215877,18.208242,0.03464109,0.0033190085,0.013726469,39.462753,-14.949809,24.06923,-7.067806,0.0,0.0,0.0,0.0,0.0,0.0,679.11505,1395.3047,-201.0,1714.3159,1163.0487,-201.0,2605.9304,1061.601,-201.0
speech_recordings/test_1_recording_01_0.flac,0 days 00:00:01.630000,0 days 00:00:01.650000,0.03929196,-11.662102,17.62755,0.03614975,-0.0001041037,0.008444105,36.247066,-12.06157,24.410192,-9.578921,0.0,0.0,0.0,0.0,0.0,0.0,667.49994,1534.3102,-201.0,1666.3566,1262.582,-201.0,2548.5798,1183.8076,-201.0
speech_recordings/test_1_recording_01_0.flac,0 days 00:00:01.640000,0 days 00:00:01.660000,0.031305622,-9.164847,15.23833,0.03665357,0.0047097094,0.00529212,32.825916,-14.445342,22.26486,-10.844905,0.0,0.0,0.0,0.0,0.0,0.0,535.2533,1573.2047,-201.0,1464.0157,1379.4531,-201.0,2339.0837,1093.5659,-201.0
speech_recordings/test_1_recording_01_0.flac,0 days 00:00:01.650000,0 days 00:00:01.670000,0.0318567,-6.6988297,11.731151,0.047426984,0.0076242597,0.002735869,30.578253,-19.159498,22.426115,-14.6038475,0.0,0.0,0.0,0.0,0.0,0.0,755.39105,1450.5518,-201.0,1652.0922,1418.5111,-201.0,2433.7012,1154.9448,-201.0
speech_recordings/test_1_recording_01_0.flac,0 days 00:00:01.660000,0 days 00:00:01.680000,0.031813085,-6.381476,11.688911,0.053465337,0.010437326,0.0023310462,30.503515,-19.96115,22.187372,-14.288167,0.0,0.0,0.0,0.0,0.0,0.0,745.77026,1490.8247,-201.0,1649.5712,1352.1151,-201.0,2510.9797,984.435,-201.0
speech_recordings/test_1_recording_01_0.flac,0 days 00:00:01.670000,0 days 00:00:01.690000,0.034563694,-5.675335,10.799794,0.057904977,0.0070445333,0.0022566011,31.131388,-22.732538,20.89392,-13.776076,0.0,0.0,0.0,0.0,0.0,0.0,725.91595,1434.0162,-201.0,1668.0645,1198.9688,-201.0,2587.6682,918.1075,-201.0
speech_recordings/test_1_recording_01_0.flac,0 days 00:00:01.680000,0 days 00:00:01.700000,0.035929345,-6.542578,13.8336115,0.07074936,0.0036632463,0.002606606,32.042587,-21.965935,16.675743,-15.199061,0.0,0.0,0.0,0.0,0.0,0.0,791.73553,1353.0492,-201.0,1831.5879,1029.8475,-201.0,2819.5085,793.9559,-201.0
speech_recordings/test_1_recording_01_0.flac,0 days 00:00:01.690000,0 days 00:00:01.710000,0.03644334,-6.4683,13.619184,0.0642776,0.00019179936,0.0028555787,31.68844,-22.425575,16.96884,-15.435819,0.0,0.0,0.0,0.0,0.0,0.0,645.712,1207.3823,-201.0,1707.567,1044.9131,-201.0,2609.783,884.68414,-201.0
speech_recordings/test_1_recording_01_0.flac,0 days 00:00:01.700000,0 days 00:00:01.720000,0.037664514,-7.040741,14.214821,0.06861416,0.0033673148,0.0034190302,33.13084,-21.25229,18.122246,-13.723193,0.0,0.0,0.0,0.0,0.0,0.0,797.29755,1276.7979,-201.0,1780.6714,1092.6156,-201.0,2667.346,832.42993,-201.0
speech_recordings/test_1_recording_01_0.flac,0 days 00:00:01.710000,0 days 00:00:01.730000,0.039126646,-6.2375546,13.757871,0.054550484,0.008707767,0.0034919854,32.648106,-22.230616,21.803457,-12.466569,0.0,0.0,0.0,0.0,0.0,0.0,531.2448,1346.1556,-201.0,1444.94,1095.1593,-201.0,2359.6758,928.2702,-201.0
speech_recordings/test_1_recording_01_0.flac,0 days 00:00:01.720000,0 days 00:00:01.740000,0.039779067,-6.0840955,15.854304,0.053187888,0.027400011,0.0037625318,33.626232,-21.904928,23.333267,-5.360433,0.0,0.0,0.0,0.0,0.0,0.0,731.4495,1420.257,-201.0,1589.066,1254.6554,-201.0,2477.7751,1000.78925,-201.0
speech_recordings/test_1_recording_01_0.flac,0 days 00:00:01.730000,0 days 00:00:01.750000,0.038122896,-5.6380234,17.639982,0.038983528,0.03437421,0.0033900365,31.999533,-20.812458,23.959124,-3.0952766,0.0,0.0,0.0,0.0,0.0,0.0,773.74384,1317.628,-201.0,1677.6305,1255.0177,-201.0,2564.9626,1022.80023,-201.0
speech_recordings/test_1_recording_01_0.flac,0 days 00:00:01.740000,0 days 00:00:01.760000,0.037246432,-7.1361427,18.408873,0.043501128,0.031453297,0.0034122027,33.626297,-19.121109,24.767166,0.12131914,0.0,0.0,0.0,0.0,0.0,0.0,793.14014,1221.5924,-201.0,1720.8307,1179.8083,-201.0,2621.1536,943.19025,-201.0
speech_recordings/test_1_recording_01_0.flac,0 days 00:00:01.750000,0 days 00:00:01.770000,0.037077177,-7.8059916,17.841753,0.040119097,0.017385827,0.0032065522,33.236744,-18.079075,26.23931,-1.1156179,0.0,0.0,0.0,0.0,0.0,0.0,574.59564,1245.1702,-201.0,1527.8634,1000.4546,-201.0,2493.7832,876.36456,-201.0
speech_recordings/test_1_recording_01_0.flac,0 days 00:00:01.760000,0 days 00:00:01.780000,0.03665987,-7.785007,16.667385,0.045601483,0.010424033,0.0031844822,32.80167,-18.753082,27.87575,-1.9475919,0.0,0.0,0.0,0.0,0.0,0.0,370.8424,1380.5996,-201.0,1378.4906,983.55426,-201.0,2308.8557,1157.2101,-201.0
speech_recordings/test_1_recording_01_0.flac,0 days 00:00:01.770000,0 days 00:00:01.790000,0.034348305,-7.191094,15.573993,0.034258872,0.01352727,0.002684993,30.635872,-17.946917,29.235207,-0.68350816,0.0,0.0,0.0,0.0,0.0,0.0,649.43854,1401.3281,-201.0,1386.7252,1976.3691,-201.0,2321.6584,1245.4233,-201.0
speech_recordings/test_1_recording_01_0.flac,0 days 00:00:01.780000,0 days 00:00:01.800000,0.033796955,-6.070851,11.987325,0.04722342,0.01956316,0.002318632,29.78588,-19.277777,30.20198,-3.205292,0.0,0.0,0.0,0.0,0.0,0.0,844.8432,1348.2439,-201.0,1568.71,2065.769,-201.0,2434.2117,1333.3702,-201.0
speech_recordings/test_1_recording_01_0.flac,0 days 00:00:01.790000,0 days 00:00:01.810000,0.033072952,-6.418859,11.363152,0.047253195,0.01963527,0.0022666508,28.966301,-18.529907,31.388868,-6.7973237,0.0,0.0,0.0,0.0,0.0,0.0,1103.0743,1381.3864,-201.0,1611.5243,2223.0088,-201.0,2526.911,1106.1959,-201.0
speech_recordings/test_1_recording_01_0.flac,0 days 00:00:01.800000,0 days 00:00:01.820000,0.031754754,-5.7932487,9.784578,0.049654573,0.02060239,0.0022212183,28.07657,-18.399109,31.632507,-8.658593,0.0,0.0,0.0,0.0,0.0,0.0,825.5845,1455.6266,-201.0,1647.6744,1285.6317,-201.0,2534.243,1154.8431,-201.0
speech_recordings/test_1_recording_01_0.flac,0 days 00:00:01.810000,0 days 00:00:01.830000,0.030465847,-6.4020386,11.94598,0.045310598,0.017496878,0.002126024,27.644224,-18.479845,30.143852,-8.435841,0.0,0.0,0.0,0.0,0.0,0.0,820.7505,1449.5074,-201.0,1620.815,1266.6115,-201.0,2516.9802,1066.7416,-201.0
speech_recordings/test_1_recording_01_0.flac,0 days 00:00:01.820000,0 days 00:00:01.840000,0.02929925,-6.819741,12.97644,0.058875997,0.020336699,0.0022926442,27.710596,-19.14189,26.236364,-8.39032,0.0,0.0,0.0,0.0,0.0,0.0,789.31366,1194.0148,-201.0,1767.9066,1024.1803,-201.0,2676.447,915.2663,-201.0
speech_recordings/test_1_recording_01_0.flac,0 days 00:00:01.830000,0 days 00:00:01.850000,0.031539295,-6.1681066,12.794019,0.061897352,0.019070487,0.0024653918,27.746988,-20.680964,24.295012,-10.145905,0.0,0.0,0.0,0.0,0.0,0.0,690.87384,1316.7468,-201.0,1683.2181,1033.4277,-201.0,2672.467,777.5915,-201.0
speech_recordings/test_1_recording_01_0.flac,0 days 00:00:01.840000,0 days 00:00:01.860000,0.050939873,-1.7904145,7.429825,0.06910364,0.020101395,0.0058520674,28.031328,-29.563643,25.44861,-12.887511,0.0,0.0,0.0,0.0,0.0,0.0,670.73114,1342.026,-201.0,1778.5785,900.66254,-201.0,2844.0234,702.98145,-201.0
speech_recordings/test_1_recording_01_0.flac,0 days 00:00:01.850000,0 days 00:00:01.870000,0.087636344,4.0200458,-1.1709563,0.065240316,0.016975684,0.011301043,26.74919,-39.719913,32.534115,-18.386293,0.0,0.0,0.0,0.0,0.0,0.0,685.53754,1382.0946,-201.0,1783.9816,900.5801,-201.0,2895.5266,808.31573,-201.0
speech_recordings/test_1_recording_01_0.flac,0 days 00:00:01.860000,0 days 00:00:01.880000,0.1422338,7.960192,-6.932215,0.06332228,0.009809491,0.02201342,26.976786,-48.475246,42.626842,-23.567907,0.0,0.0,0.0,0.0,0.0,0.0,1045.213,1019.3635,-201.0,2046.9196,872.7085,-201.0,3139.4788,783.7795,-201.0
speech_recordings/test_1_recording_01_0.flac,0 days 00:00:01.870000,0 days 00:00:01.890000,0.20387805,9.497626,-9.096115,0.064773984,0.0044438615,0.036571484,22.477491,-46.147213,43.25238,-25.172995,0.0,0.0,0.0,0.0,0.0,0.0,1204.9572,834.97955,-201.0,2111.7278,1136.8751,-201.0,3145.4495,858.0422,-201.0
speech_recordings/test_1_recording_01_0.flac,0 days 00:00:01.880000,0 days 00:00:01.900000,0.2745559,10.324908,-10.008364,0.07923401,0.002829525,0.06174564,21.460909,-45.88622,43.8983,-26.965586,0.0,0.0,0.0,0.0,0.0,0.0,1242.8159,765.7963,-137.29105,2065.629,1113.4507,-132.10558,3097.6687,846.9122,-127.60531
speech_recordings/test_1_recording_01_0.flac,0 days 00:00:01.890000,0 days 00:00:01.910000,0.33196175,12.800275,-11.774295,0.08723994,0.004285116,0.08279461,15.746684,-44.901917,39.705654,-25.405725,51.396152,0.056159206,1.9393494,-0.8775327,-6.2598248,-29.89083,1263.8907,734.85614,-70.49077,2135.712,1125.461,-55.063812,3143.5261,844.5169,-50.56355
speech_recordings/test_1_recording_01_0.flac,0 days 00:00:01.900000,0 days 00:00:01.920000,0.41882506,16.31201,-15.453872,0.07782875,0.0048805545,0.14221267,16.65582,-49.460987,48.848083,-26.704855,51.390377,0.046216536,2.0556448,-0.7140641,-3.6233742,-29.400152,1172.9857,731.60455,-4.6130857,2027.1797,1021.6877,15.420528,3059.0276,983.2412,24.787066
speech_recordings/test_1_recording_01_0.flac,0 days 00:00:01.910000,0 days 00:00:01.930000,0.45537615,18.67628,-16.533508,0.059381854,0.004983181,0.17123292,14.447709,-51.182922,52.343094,-23.500952,52.4339,0.049660284,2.023317,-0.5914124,-5.1341677,-29.991755,1122.3856,662.3825,-1.9830662,2122.1453,1117.4883,21.80393,3108.2336,1016.3035,27.886225
speech_recordings/test_1_recording_01_0.flac,0 days 00:00:01.920000,0 days 00:00:01.940000,0.5517352,19.784912,-17.502022,0.05503874,0.0028282346,0.23051773,15.6960945,-56.1943,57.15454,-27.222807,53.460896,0.04459302,2.4523504,-1.4941725,-5.3062644,-26.83375,1059.5916,452.44662,0.0,2092.909,1037.43,20.607138,3052.3347,1028.8195,26.845182
speech_recordings/test_1_recording_01_0.flac,0 days 00:00:01.930000,0 days 00:00:01.950000,0.62095183,20.456491,-17.72615,0.05597286,0.0015968736,0.2860074,14.115863,-57.69461,55.6122,-29.781,53.170757,0.06806723,2.8019106,-2.4186115,-8.384063,-26.246841,1042.0085,291.31174,0.0,2191.7593,1049.9845,23.14845,3103.503,989.97314,24.520224
speech_recordings/test_1_recording_01_0.flac,0 days 00:00:01.940000,0 days 00:00:01.960000,0.7087881,19.65545,-17.459015,0.06092487,0.0024081243,0.35427192,13.226037,-55.47409,51.57803,-27.4517,51.846985,0.05289943,2.2843323,-2.4830196,-6.2996726,-24.750135,1075.2709,298.80612,-7.51624,2189.4492,1116.5219,21.431467,3111.0042,1028.0358,21.65654
speech_recordings/test_1_recording_01_0.flac,0 days 00:00:01.950000,0 days 00:00:01.970000,0.76335555,19.952484,-16.072817,0.063031696,0.0040136566,0.3812373,14.164252,-57.168774,49.785004,-23.118021,50.522774,0.06676315,2.311591,-2.1457975,-6.088132,-26.499983,1105.0046,415.1992,-72.010826,2238.147,1223.0353,-54.4135,3119.0447,1083.7095,-54.344173
speech_recordings/test_1_recording_01_0.flac,0 days 00:00:01.960000,0 days 00:00:01.980000,0.8018584,18.150911,-13.818898,0.064058386,0.0038504621,0.3453056,13.664617,-55.012287,44.693317,-17.91707,0.0,0.0,0.0,0.0,0.0,0.0,1099.9999,460.61328,-136.15047,2163.46,1183.2998,-127.439156,3071.6692,966.3453,-127.369835
speech_recordings/test_1_recording_01_0.flac,0 days 00:00:01.970000,0 days 00:00:01.990000,0.78072244,18.037588,-12.601659,0.06121317,-0.00053096545,0.3178557,16.806755,-57.54053,46.774857,-15.756421,0.0,0.0,0.0,0.0,0.0,0.0,1082.6198,376.07547,-201.0,2145.8455,1054.8138,-201.0,3011.8093,869.8576,-201.0
speech_recordings/test_1_recording_01_0.flac,0 days 00:00:01.980000,0 days 00:00:02,0.7381814,12.6292925,-9.809013,0.059676845,-0.004789095,0.2942792,21.050253,-46.47463,47.084137,-7.7952085,0.0,0.0,0.0,0.0,0.0,0.0,1104.9193,492.35815,-134.14836,2111.8018,1153.9258,-132.9434,2907.114,1553.2838,-132.9434
speech_recordings/test_1_recording_01_0.flac,0 days 00:00:01.990000,0 days 00:00:02.010000,0.74736685,4.8551316,-1.7357897,0.058418304,-0.0053966953,0.3584194,31.30752,-39.752975,45.272045,0.45052052,23.615662,0.0,0.0,-0.5346544,-4.237867,4.9379234,1204.6919,790.76447,-66.314575,2225.0632,1126.9639,-65.91388,3016.2195,1442.4537,-67.36233
speech_recordings/test_1_recording_01_0.flac,0 days 00:00:02,0 days 00:00:02.020000,1.0139147,-2.1877825,4.678739,0.059613306,-0.004822392,0.58434755,41.058575,-36.462433,41.89563,3.6221573,23.524706,0.0,0.0,0.006019036,-3.728155,5.601237,1253.2648,933.1037,2.554201,2273.7852,1071.8809,-0.70058984,3050.536,1389.0913,-2.1199772
speech_recordings/test_1_recording_01_0.flac,0 days 00:00:02.010000,0 days 00:00:02.030000,1.3943262,-6.15669,11.177056,0.06561279,-0.005146351,0.9357891,43.366913,-34.762672,27.176323,1.5126649,23.35569,0.0,3.718912,0.58206743,-2.4765513,8.499603,1244.0126,987.4471,4.7650027,2303.9636,819.3586,-4.287145,3176.618,670.5266,-6.4214416
speech_recordings/test_1_recording_01_0.flac,0 days 00:00:02.020000,0 days 00:00:02.040000,1.7500118,-7.2995925,16.276215,0.05762787,-0.010669514,1.3537735,45.617233,-38.398914,19.088276,-6.2378654,23.144426,0.05094413,2.5719552,0.23467545,-0.5131075,10.970673,1172.2236,927.44354,6.8326097,2247.0256,839.0205,-7.8050866,3122.1204,829.7856,-9.475227
speech_recordings/test_1_recording_01_0.flac,0 days 00:00:02.030000,0 days 00:00:02.050000,1.9283086,-7.9993463,22.599258,0.054578513,-0.018626355,1.31356,42.319084,-31.938005,4.0559077,-9.802551,22.85671,0.03640892,1.1204857,0.06506988,1.9590458,12.298617,1102.5039,948.80524,8.374416,2193.4968,960.83545,-8.054597,3075.554,947.9033,-10.363798
speech_recordings/test_1_recording_01_0.flac,0 days 00:00:02.040000,0 days 00:00:02.060000,1.9600424,-8.221371,25.020523,0.048527125,-0.026598344,1.3023413,47.139835,-36.45326,1.2614647,-15.566331,22.526367,0.024908194,0.9745817,0.31190005,4.4048367,12.905839,1039.881,990.8262,9.793251,2060.2317,1090.4933,-8.037107,2992.172,833.6628,-10.435993
speech_recordings/test_1_recording_01_0.flac,0 days 00:00:02.050000,0 days 00:00:02.070000,1.9940819,-7.156903,24.366877,0.052958254,-0.031746786,1.1813327,46.546505,-35.518326,-4.130645,-17.934254,22.260202,0.017249657,1.5549215,2.255396,6.1400275,12.652646,1000.0644,966.46747,10.443873,1970.1246,1049.9546,-7.532873,2957.4392,720.65894,-10.192586
speech_recordings/test_1_recording_01_0.flac,0 days 00:00:02.060000,0 days 00:00:02.080000,2.0522065,-6.8202176,22.745623,0.046661407,-0.036680665,1.1528081,47.88164,-38.68571,-2.451725,-21.117813,22.077894,0.01921121,1.6112847,3.848594,7.0012507,14.157284,1001.417,1045.6439,10.423916,1957.8262,1022.36816,-7.469746,2973.6428,591.8379,-12.014819
speech_recordings/test_1_recording_01_0.flac,0 days 00:00:02.070000,0 days 00:00:02.090000,2.0989225,-6.008156,22.524866,0.03601718,-0.04022636,1.0131482,44.71043,-34.634304,-4.757132,-19.651709,21.946617,0.023966543,1.099059,4.97279,7.175895,15.35526,1028.4562,1062.7832,10.298198,2088.8108,965.9583,-7.126316,3051.4602,725.64996,-13.158713
speech_recordings/test_1_recording_01_0.flac,0 days 00:00:02.080000,0 days 00:00:02.100000,2.1224284,-6.449669,21.63238,0.024869835,-0.044652075,0.7966075,43.237762,-30.749245,-4.6682086,-19.252584,21.87029,0.012920865,0.6370273,5.6359286,6.8669643,17.268585,1038.4882,1101.9879,10.0790825,2179.4358,939.6912,-6.1838927,3138.3606,913.0363,-14.6071615
speech_recordings/test_1_recording_01_0.flac,0 days 00:00:02.090000,0 days 00:00:02.110000,2.073816,-6.9964395,21.219833,0.021152653,-0.047182646,0.7222921,41.629276,-25.201714,-7.2761116,-19.448847,21.837137,0.009349566,0.4389503,5.9593396,6.806641,15.237808,771.52106,1236.0947,8.145798,1886.3473,957.3701,-0.66469795,2908.6748,944.19727,-11.792455
speech_recordings/test_1_recording_01_0.flac,0 days 00:00:02.100000,0 days 00:00:02.120000,2.0301552,-7.1347823,21.067303,0.019181313,-0.047187407,0.66131115,43.37991,-24.229683,-6.5987167,-20.436974,21.838083,0.0056918967,0.5236809,6.238752,7.138655,16.341646,765.08936,1211.9879,8.876393,1881.1523,869.0516,-0.054624874,3068.5408,959.23444,-11.860295
speech_recordings/test_1_recording_01_0.flac,0 days 00:00:02.110000,0 days 00:00:02.130000,1.9794213,-6.9855595,21.072561,0.026872987,-0.04745713,0.5795133,43.226532,-22.226023,-9.113931,-19.758795,21.867432,0.0050102,0.3671266,6.3508973,7.479713,13.448417,534.50226,1314.2987,5.7053027,1534.6138,911.42206,6.390368,2741.3809,771.6629,-7.7594666
speech_recordings/test_1_recording_01_0.flac,0 days 00:00:02.120000,0 days 00:00:02.140000,1.9307464,-6.8015227,21.896372,0.029330542,-0.047968138,0.5135383,47.670826,-27.37471,-6.8478265,-19.875433,21.90257,0.0042478545,0.36460605,6.3829284,7.702254,16.350163,827.4704,1181.1791,9.099186,1883.2227,826.9118,1.2822962,2993.9778,793.95856,-9.534858
speech_recordings/test_1_recording_01_0.flac,0 days 00:00:02.130000,0 days 00:00:02.150000,1.9035422,-7.012469,22.8697,0.031961452,-0.050879937,0.3935821,51.3409,-31.775782,-4.4569206,-21.29827,21.926468,0.002426818,0.12895873,6.4104805,7.6448593,15.934339,807.145,1182.0143,10.200588,1855.2959,895.65643,1.4713296,2914.2715,913.14813,-8.353451
speech_recordings/test_1_recording_01_0.flac,0 days 00:00:02.140000,0 days 00:00:02.160000,1.8964338,-7.0025578,23.78804,0.030988643,-0.052980572,0.35463813,54.81993,-36.190556,-1.274552,-22.24756,21.91347,0.0021041825,0.26073924,5.9423676,7.3383365,18.53543,1022.6709,1097.0127,15.2197695,2192.3425,873.5018,-4.8689437,3188.072,1284.7655,-10.647086
speech_recordings/test_1_recording_01_0.flac,0 days 00:00:02.150000,0 days 00:00:02.170000,1.8902577,-6.6818924,23.114822,0.034026425,-0.05372319,0.32482672,55.91905,-38.331207,0.42295086,-23.477102,21.831675,0.0020693755,0.30465448,5.032343,6.5718193,20.07086,986.47723,1098.312,15.322479,2180.2866,877.5086,-5.8915286,3302.7148,1444.5371,-12.234248
speech_recordings/test_1_recording_01_0.flac,0 days 00:00:02.160000,0 days 00:00:02.180000,1.8492681,-6.3145156,23.042448,0.037049945,-0.053096455,0.3205401,57.873585,-41.24918,1.8433412,-24.683939,21.677864,0.0015483954,0.4916401,3.8823674,5.407585,22.279371,985.4714,1090.7412,14.547587,2185.6777,868.76715,-6.3642025,3234.5188,1527.3438,-14.555713
