Loudness_sma3,alphaRatio_sma3,hammarbergIndex_sma3,slope0-500_sma3,slope500-1500_sma3,spectralFlux_sma3,mfcc1_sma3,mfcc2_sma3,mfcc3_sma3,mfcc4_sma3,F0semitoneFrom27.5Hz_sma3nz,jitterLocal_sma3nz,shimmerLocaldB_sma3nz,HNRdBACF_sma3nz,logRelF0-H1-H2_sma3nz,logRelF0-H1-A3_sma3nz,F1frequency_sma3nz,F1bandwidth_sma3nz,F1amplitudeLogRelF0_sma3nz,F2frequency_sma3nz,F2bandwidth_sma3nz,F2amplitudeLogRelF0_sma3nz,F3frequency_sma3nz,F3bandwidth_sma3nz,F3amplitudeLogRelF0_sma3nz
1.5213038,-2.8469856,22.759537,0.0055384305,-0.007245116,1.1819278,49.338093,-28.55214,2.439484,-24.496658,18.097483,0.014358096,1.7902952,-1.6908299,3.6114247,23.197052,510.81064,1589.4545,0.0806303,1410.2855,1247.3325,-0.40090123,2490.5828,1387.959,-18.850653
1.3171157,-3.8927906,23.908754,0.007033301,-0.0077758245,1.0919642,48.985104,-23.986063,0.3751739,-21.409378,18.08017,0.0097826235,2.5754428,-3.2767982,2.7292135,22.91717,539.09955,1630.9092,-2.0298736,1450.2169,1227.512,-1.7406503,2646.3,1068.6862,-18.840773
1.2966944,-5.853789,24.763037,0.0019362085,-0.0070920438,1.091144,48.781513,-22.608328,-1.131024,-18.724457,18.240255,0.008713141,2.6567812,-3.8322084,1.0057056,19.081911,569.4461,1655.5992,-3.1470957,1441.7721,1842.4468,-2.1846385,2510.1746,859.4528,-16.395128
1.2194394,-5.1206,25.767807,0.0078351395,-0.0055415467,1.0848999,46.4026,-22.23072,-2.7271774,-19.204351,18.340338,0.0076436587,2.7381198,-3.1317291,-0.38244128,20.382963,502.6444,1423.1759,-6.9681034,1359.2847,1810.7347,-2.4021118,2318.0676,1232.5625,-19.500656
1.1320821,-5.7898326,24.605019,-0.0011594705,-0.008313846,0.97038144,46.759747,-22.023523,-2.6053617,-19.107365,18.397408,0.01270143,2.3226652,-2.0529053,-0.9364967,21.19402,484.77237,1390.0731,-7.02269,1343.8309,1818.6353,-2.8415167,2270.423,1461.0084,-21.670858
0.99875623,-5.9469147,22.332048,0.0025629427,-0.009294723,0.8470566,44.49889,-17.374634,-1.7766126,-15.307071,17.997705,0.0158557,1.5468227,-2.5676193,-0.94738203,25.973312,581.5798,1356.9635,-6.426243,1457.3658,1153.7188,-5.610462,2619.9553,1433.5576,-27.473984
0.9945863,-8.335002,24.095972,0.0025464974,-0.014648382,0.6114527,47.38107,-16.508905,1.8022156,-10.982887,17.82875,0.020496462,0.77098036,-3.853635,-0.6711972,23.737219,694.97284,1471.08,-5.4207206,1580.4276,1140.0231,-8.556083,2774.3035,1253.2589,-26.47187
1.0062796,-7.4670277,23.985285,0.0026145978,-0.011917915,0.62997794,44.90086,-16.98614,0.8253596,-7.9116263,17.196596,0.0,1.3153607,-4.360448,0.16973972,22.463694,771.75195,1528.17,-3.2918625,1690.5155,1115.2445,-11.971732,3033.453,1123.6598,-25.662994
0.94132584,-7.864353,24.94599,-0.004927472,-0.015551639,0.634723,44.138325,-20.229622,2.3493345,-9.982849,16.886335,0.06281678,1.215795,-4.659121,1.5498749,20.258133,657.2222,1440.9043,-1.8968776,1626.6486,1113.7208,-12.003343,2877.7664,1270.7365,-22.322632
0.85206443,-7.856087,24.36883,-0.019790284,-0.01861093,0.5903494,41.5737,-19.365795,2.2944455,-11.497909,16.85991,0.071583815,1.1804131,-4.336207,2.9381974,19.406982,552.2266,1362.5928,-0.19772689,1513.7853,1292.6499,-10.385818,2540.9814,1328.5957,-19.314825
0.8136227,-9.855124,24.528708,-0.009279881,-0.024236018,0.49762937,42.83676,-17.139925,5.6875043,-13.702029,17.215006,0.07235213,0.32160172,-3.662181,3.1258519,18.116936,459.6826,1227.4498,-0.28072396,1364.8519,1255.4393,-6.8756566,2189.4536,1208.3885,-16.009348
0.7943619,-10.510758,22.765083,-0.002141963,-0.026059382,0.47091246,44.047863,-15.940315,7.9659925,-14.811882,17.504606,0.0,0.81454295,-2.8828354,2.5941193,18.281374,437.73462,1261.9028,-0.44406176,1307.6127,1227.3116,-5.3440995,2209.4114,996.18195,-14.43703
0.73680943,-9.54898,20.057665,0.017228214,-0.020474305,0.4758495,43.446987,-17.083572,8.118264,-14.073578,17.364967,0.09346863,1.2433006,-2.311384,2.2183397,18.982317,399.4059,1363.1428,-0.9837854,1247.4526,1151.5636,-5.8267226,2243.91,925.33307,-12.998398
0.69496584,-9.451778,18.935202,0.007378077,-0.018109651,0.46833375,44.860645,-19.207075,12.289149,-14.333209,17.320425,0.06657425,1.6841264,-2.141167,2.7323961,18.150782,396.49564,1434.9414,-0.619602,1244.9069,1218.901,-6.770169,2219.6694,1008.23846,-10.3646555
0.6913271,-10.977979,18.752626,0.021245822,-0.01994838,0.43074417,44.332897,-17.002316,15.971917,-14.648585,17.46932,0.05312706,1.6961946,-1.4997482,3.9392917,19.809347,416.09537,1500.8579,0.06554326,1274.4917,1453.6832,-8.136552,2175.2483,1152.3031,-11.115868
0.6849687,-12.620239,19.958334,0.013348618,-0.024458474,0.44072172,45.896957,-17.397112,18.081171,-15.999092,17.47642,0.0,1.3620596,-1.3086386,5.261041,20.276697,443.53018,1348.3904,-0.11316041,1335.93,1424.9352,-8.75324,2192.1455,1144.7289,-11.615399
0.63361156,-12.731312,19.064909,0.024585104,-0.022767523,0.3833491,44.034245,-16.00566,16.749573,-15.116707,17.406961,0.050130606,1.092038,-0.952893,5.9134064,21.509346,443.49158,1305.1802,-1.0120789,1331.9395,1382.5682,-8.885679,2209.5237,1027.9869,-13.4496355
0.5780962,-11.999524,20.767527,0.013774316,-0.016462287,0.3444512,44.634045,-14.9205065,13.551387,-9.683599,17.257278,0.052249044,0.7961008,-0.85502607,5.2591686,20.278475,415.2028,1333.4413,-3.6615474,1291.6427,1204.7167,-9.177512,2288.4385,937.3484,-13.521075
0.5651526,-12.741223,20.423887,0.0306103,-0.013401161,0.2800118,44.413708,-11.627018,13.695395,-3.9650295,17.20704,0.058652025,0.8463669,-0.33636105,3.4731925,19.570387,597.94727,1481.5875,-6.843985,1506.6406,1347.0233,-11.416789,2434.3076,864.0244,-14.76902
0.52964544,-11.341518,17.918762,0.019919531,-0.010900122,0.31734097,42.329845,-12.382718,14.290756,0.99022645,17.210573,0.0,1.6164967,-0.1109722,1.7938395,18.770735,551.0956,1688.3082,-5.701938,1465.0372,1401.5026,-13.83659,2434.757,902.21344,-16.193262
0.47848782,-11.325226,15.626624,0.023423621,-0.016734133,0.2897614,41.55145,-14.054047,15.968961,-1.1875944,17.147835,0.054312572,1.886053,-0.040959116,0.8998795,17.753057,689.9297,1676.4337,-7.303205,1671.7281,1470.5751,-16.24135,2494.2637,899.1054,-17.456001
0.43449673,-11.647881,15.525472,-0.0031112425,-0.016656801,0.30397445,43.45421,-15.101893,18.101534,0.5120551,17.146465,0.041156635,2.0731642,-0.22598882,0.71653384,16.242104,660.0772,1590.1117,-8.261855,1626.0508,1387.8428,-15.791813,2494.4983,919.48663,-18.102186
0.4173037,-13.512421,16.628416,0.005838834,-0.019397208,0.24664283,47.06158,-14.364366,18.880177,3.1420825,17.169312,0.03004408,1.46423,-0.11827055,1.2270101,17.428385,834.61206,1414.7723,-12.317619,1821.5215,1320.6202,-15.626076,2579.8694,871.53973,-20.237919
0.37362167,-12.576158,19.256857,-0.005218634,-0.014212117,0.24748285,48.467148,-15.306603,17.530869,9.825861,17.166298,0.0,1.5570145,-0.40031254,2.377792,20.251162,856.7449,1297.0933,-11.708474,1812.6915,1148.693,-13.762401,2641.8796,918.45245,-21.653625
0.3258865,-10.7005205,17.881615,-0.0013724925,-0.012903658,0.20103718,46.0872,-16.11905,15.440978,11.292736,17.221262,0.012512886,2.0044308,-0.7721667,4.0697837,23.974747,848.9881,1206.6783,-8.695906,1785.6947,1023.0149,-11.22478,2641.568,881.3609,-21.783926
0.29196486,-10.873042,20.373085,-0.018098695,-0.011851214,0.16641866,46.79712,-17.540731,16.844484,11.939727,17.390215,0.0130158765,1.6284318,-1.1184679,5.7262383,26.223022,866.19806,1240.4032,-4.3127084,1825.5631,1044.2863,-8.472968,2700.0,1134.5199,-19.674358
0.29234985,-10.21941,18.657118,-0.01877634,-0.013325463,0.15071507,45.826717,-17.822607,13.35474,9.017511,17.528662,0.008535019,1.0772036,-1.3933764,7.273561,25.222496,859.612,1387.101,-0.5170374,1862.7389,1095.4259,-5.9718404,2846.3047,2126.4822,-14.15095
0.2718437,-9.384292,19.658886,0.0046631075,-0.013551064,0.1347251,47.071644,-19.886261,12.2858305,4.530098,17.611235,0.0,0.4625375,-1.8612067,8.554982,22.654564,893.0954,1512.5868,3.60312,1934.4711,1702.6449,-2.5266297,2731.3718,2278.41,-7.0339837
0.25265136,-8.501989,19.962103,0.028462538,-0.012801987,0.11155931,46.51845,-18.73948,8.528795,1.7140905,17.515152,0.03836575,1.0686665,-3.2296436,8.3787155,20.111483,896.89056,1544.5502,7.57542,1847.1783,1831.9355,0.18994395,2639.1624,2078.1355,-0.9787049
0.22557174,-9.968036,20.183718,0.043252334,-0.012194206,0.0720926,49.558716,-19.672823,12.274009,1.7206856,17.52523,0.03836575,1.4761055,-3.9430265,8.133507,19.624092,888.32227,1422.5107,-60.00772,1773.9633,1831.0513,-65.476524,2426.1294,978.2698,-66.21994
0.21233375,-11.277211,21.229393,0.03660101,-0.013324278,0.060218345,49.281525,-16.842333,9.662728,4.3509097,0.0,0.0,0.0,0.0,0.0,0.0,838.7293,1371.5153,-129.77466,1718.0498,1251.7211,-133.26508,2548.0906,903.04474,-134.0085
0.19058327,-11.231465,21.6333,0.042903904,-0.016338846,0.060770046,50.521442,-18.67688,3.7736824,4.8117394,0.0,0.0,0.0,0.0,0.0,0.0,812.8714,1349.835,-201.0,1746.3002,1163.8063,-201.0,2570.053,925.8023,-201.0
0.16568841,-10.572405,20.395376,0.042211577,-0.015456837,0.06044781,49.04485,-18.21351,-0.94768685,5.203655,0.0,0.0,0.0,0.0,0.0,0.0,750.1403,1498.6597,-201.0,1670.8302,1241.7687,-201.0,2547.3179,901.1104,-201.0
0.14485776,-10.14198,22.139639,0.03828457,-0.011536039,0.052656833,49.577698,-17.922155,-2.234043,7.758465,0.0,0.0,0.0,0.0,0.0,0.0,594.6843,1617.9209,-201.0,1462.894,1291.7798,-201.0,2418.2527,871.8887,-201.0
0.12899719,-10.145363,20.612593,0.011837953,-0.008271682,0.04291633,47.445873,-16.057018,-0.42239723,11.359944,0.0,0.0,0.0,0.0,0.0,0.0,559.2601,1655.6279,-201.0,1448.8809,1319.0922,-201.0,2405.5085,840.68634,-201.0
0.12113279,-9.270101,21.322155,0.0013937252,-0.0076255496,0.037645042,46.32008,-15.824944,-4.0757036,13.769895,0.0,0.0,0.0,0.0,0.0,0.0,520.9182,1608.7836,-201.0,1434.0981,1336.4913,-201.0,2423.5461,860.45135,-201.0
0.1118714,-8.68563,18.61072,-0.0008453696,-0.010670339,0.031056771,44.926758,-16.963905,-10.822476,11.121654,0.0,0.0,0.0,0.0,0.0,0.0,537.37225,1439.5245,-201.0,1439.5645,1264.4219,-201.0,2364.5178,768.3262,-201.0
0.1019601,-8.290053,21.520494,0.009542555,-0.0076328306,0.024587223,45.020035,-15.631295,-16.87649,10.832904,0.0,0.0,0.0,0.0,0.0,0.0,470.0013,1457.0338,-201.0,1275.065,1364.7086,-201.0,2211.3198,787.48676,-201.0
0.08782088,-8.872442,22.634806,0.006111951,-0.011160571,0.023627168,44.55989,-10.510819,-19.065836,7.962938,0.0,0.0,0.0,0.0,0.0,0.0,438.61252,1350.8695,-201.0,1190.5228,1268.9684,-201.0,2055.3108,749.26,-201.0
0.07911046,-9.580814,22.912825,0.006825127,-0.015982775,0.022410488,44.638126,-5.0898232,-19.092262,3.0736752,0.0,0.0,0.0,0.0,0.0,0.0,430.70117,1400.918,-201.0,1165.3751,1279.4274,-201.0,2051.5576,756.1801,-201.0
0.070702866,-8.19307,19.86463,0.007102353,-0.023695445,0.02005077,42.468414,-2.6302903,-20.681084,-0.27024236,0.0,0.0,0.0,0.0,0.0,0.0,411.64365,1306.2859,-201.0,1182.2054,1133.3324,-201.0,2058.0203,715.13654,-201.0
0.06652085,-7.003008,21.235369,0.023834476,-0.023663254,0.015431036,41.728622,-1.6506376,-20.813795,-3.2637854,0.0,0.0,0.0,0.0,0.0,0.0,403.47787,1337.2037,-201.0,1188.2003,1126.4576,-201.0,2081.0947,782.57745,-201.0
0.06387799,-6.634594,23.994795,0.03214112,-0.0217772,0.012183682,40.92766,0.577689,-22.004374,-3.5586793,0.0,0.0,0.0,0.0,0.0,0.0,408.6782,1334.6836,-201.0,1213.6207,1130.9718,-201.0,2084.695,908.3294,-201.0
0.062238704,-8.667012,30.948736,0.040657252,-0.02479974,0.012988056,41.549694,7.4205565,-22.22296,-10.594434,0.0,0.0,0.0,0.0,0.0,0.0,410.54834,1270.9047,-201.0,1244.2079,1037.1099,-201.0,2242.3118,1075.1401,-201.0
0.05597207,-10.703212,32.905155,0.043293685,-0.028242057,0.013063456,40.85628,12.842557,-21.943895,-14.755649,0.0,0.0,0.0,0.0,0.0,0.0,407.19388,1282.4722,-201.0,1235.0048,1020.0662,-201.0,2319.6736,1137.9354,-201.0
0.050293878,-13.916969,34.484653,0.038405415,-0.03401128,0.012513769,39.112766,15.874427,-19.66971,-19.473442,0.0,0.0,0.0,0.0,0.0,0.0,381.51627,1378.1014,-201.0,1169.1542,1010.14844,-201.0,2375.8506,1062.7,-201.0
0.044770718,-12.452958,30.542185,0.039750498,-0.032966156,0.010825214,36.030697,12.535778,-18.616156,-20.767609,0.0,0.0,0.0,0.0,0.0,0.0,374.47787,1381.5204,-201.0,1138.1632,1012.701,-201.0,2346.8616,831.351,-201.0
0.04047947,-13.851826,27.391775,0.053395048,-0.03502151,0.008824536,33.854107,13.282056,-17.288557,-20.089746,0.0,0.0,0.0,0.0,0.0,0.0,287.8691,1624.1769,-201.0,1053.7382,1112.6644,-201.0,2247.7908,717.3801,-201.0
0.03823888,-13.582377,28.010305,0.07607678,-0.03361922,0.007745573,32.838467,13.12791,-16.56959,-21.6234,0.0,0.0,0.0,0.0,0.0,0.0,309.2275,1537.2872,-201.0,1106.81,1129.3755,-201.0,2335.0923,875.1418,-201.0
0.035957962,-17.18309,28.574896,0.07164415,-0.035293262,0.0066881482,32.874542,15.885948,-12.805257,-18.465645,0.0,0.0,0.0,0.0,0.0,0.0,335.6305,1661.6537,-201.0,1083.078,1375.4613,-201.0,2284.5222,1007.29755,-201.0
0.033972494,-16.513357,29.693964,0.06495499,-0.031760376,0.0063756057,31.492132,14.113853,-12.152089,-18.782122,0.0,0.0,0.0,0.0,0.0,0.0,420.4785,1454.6552,-201.0,1141.8534,1322.21,-201.0,2391.2866,973.27045,-201.0
0.031649485,-16.80174,27.282251,0.062747635,-0.02952757,0.005365075,29.839266,14.616786,-11.738927,-19.641405,0.0,0.0,0.0,0.0,0.0,0.0,408.94516,1465.5547,-201.0,1113.3156,1298.4825,-201.0,2415.7903,734.4248,-201.0
0.031946864,-16.288263,28.419882,0.057640467,-0.027445339,0.005648797,30.045412,16.424109,-10.408561,-20.190052,0.0,0.0,0.0,0.0,0.0,0.0,382.79196,1323.7764,-201.0,1137.941,1045.5321,-201.0,2485.598,572.3115,-201.0
0.03271634,-16.784662,29.837234,0.048242528,-0.025830366,0.0058356114,30.775675,17.86959,-8.485973,-18.046179,0.0,0.0,0.0,0.0,0.0,0.0,378.44882,1360.8497,-201.0,1136.5111,1052.465,-201.0,2501.7756,628.6783,-201.0
0.035281718,-17.228376,31.85363,0.027645247,-0.030150158,0.0072132573,33.223064,18.415863,-6.9615417,-14.304695,0.0,0.0,0.0,0.0,0.0,0.0,547.97565,1347.3086,-201.0,1474.8291,1112.7168,-201.0,2775.871,735.80273,-201.0
0.037028342,-18.87639,30.749018,0.05646221,-0.031180015,0.006733106,33.6527,16.93926,-8.839301,-14.630653,0.0,0.0,0.0,0.0,0.0,0.0,685.8969,1360.7626,-201.0,1741.7095,1129.5272,-201.0,3094.4802,836.11066,-201.0
0.04039151,-20.868357,32.16123,0.06110126,-0.03580449,0.008206058,35.919216,18.650387,-10.0847845,-15.395902,0.0,0.0,0.0,0.0,0.0,0.0,654.0625,1437.9604,-201.0,1712.9738,1116.5643,-201.0,3054.162,847.4135,-201.0
0.040262427,-20.934502,32.141193,0.06371889,-0.03178023,0.0077991257,35.910366,19.391928,-9.045223,-11.972312,0.0,0.0,0.0,0.0,0.0,0.0,684.90283,1455.4049,-201.0,1739.361,1350.6377,-201.0,2967.1345,893.5723,-201.0
0.03868218,-20.360569,32.964714,0.030861259,-0.032347113,0.008282096,35.666588,20.116991,-7.092214,-11.72551,0.0,0.0,0.0,0.0,0.0,0.0,543.88745,1526.9496,-201.0,1445.0306,1385.3086,-201.0,2628.0217,804.5452,-201.0
0.033406503,-18.740324,29.454735,0.0059416015,-0.025840914,0.0072523444,30.281715,17.97803,-6.6697907,-11.381711,0.0,0.0,0.0,0.0,0.0,0.0,732.9163,1323.0557,-201.0,1882.2775,1235.5228,-201.0,3013.719,609.31244,-201.0
0.029125774,-17.513374,25.976137,-0.008946932,-0.022441195,0.00600614,26.504835,15.115257,-6.5626926,-12.044784,0.0,0.0,0.0,0.0,0.0,0.0,571.6812,1248.3253,-201.0,1551.0905,1021.1797,-201.0,2740.0002,479.02286,-201.0
0.024813816,-14.997577,20.487211,-0.0029716094,-0.01334247,0.0047201025,21.421907,12.621235,-4.9311047,-7.131515,0.0,0.0,0.0,0.0,0.0,0.0,602.3322,1241.3558,-201.0,1685.2262,1384.952,-201.0,2588.4211,643.2,-201.0
0.024599338,-14.311658,20.19973,0.017517196,-0.014919662,0.0032668423,20.831182,12.286403,-1.5236483,-3.0127199,0.0,0.0,0.0,0.0,0.0,0.0,472.9396,1238.0846,-201.0,1439.6273,1564.8346,-201.0,2175.095,1035.2213,-201.0
0.026518136,-14.074046,21.459219,0.055841684,-0.016061319,0.0038123764,20.84099,12.459798,1.2171043,-2.5355566,0.0,0.0,0.0,0.0,0.0,0.0,447.8397,1208.4725,-201.0,1506.4253,1435.1566,-201.0,2219.846,1167.2836,-201.0
0.029623598,-15.706454,24.703423,0.07785345,-0.021311028,0.0041368734,22.819906,14.228,4.2320447,-2.4596374,0.0,0.0,0.0,0.0,0.0,0.0,449.69638,1232.2305,-201.0,1586.1364,983.976,-201.0,2629.9382,977.56915,-201.0
0.02944365,-16.486938,26.020296,0.07969776,-0.018380431,0.004138636,23.694147,15.920479,5.605137,-2.132675,0.0,0.0,0.0,0.0,0.0,0.0,433.8444,1225.6625,-201.0,1568.059,860.3758,-201.0,2719.8137,1113.3905,-201.0
0.025184417,-15.040771,22.769388,0.058763504,-0.012350652,0.0040145884,20.737455,16.425215,6.0887265,-0.5061855,0.0,0.0,0.0,0.0,0.0,0.0,436.8981,1207.5856,-201.0,1584.9723,827.30035,-201.0,2768.932,976.02545,-201.0
0.021630615,-13.805369,21.831213,0.072717406,-0.007400267,0.0032045944,18.29997,16.253828,3.121009,-2.9957426,0.0,0.0,0.0,0.0,0.0,0.0,340.63187,1255.129,-201.0,1475.5156,940.5254,-201.0,2541.5935,1170.6935,-201.0
0.019342918,-13.395821,22.15795,0.07625996,-0.0045790994,0.002785367,16.228209,16.367067,5.751058,-0.75865936,0.0,0.0,0.0,0.0,0.0,0.0,306.11475,1319.4078,-201.0,1450.3588,916.46094,-201.0,2557.447,861.5914,-201.0
0.019063212,-14.13174,25.316153,0.08767143,-0.002337918,0.0017296068,16.171804,17.391008,5.5230184,4.9047246,0.0,0.0,0.0,0.0,0.0,0.0,540.08826,1314.1656,-201.0,1584.0615,1041.9573,-201.0,2754.5144,761.9931,-201.0
0.01841649,-13.514584,24.879875,0.0570468,0.0010113928,0.0018366253,14.605034,17.294153,6.4222713,10.588601,0.0,0.0,0.0,0.0,0.0,0.0,777.82623,1170.0592,-201.0,1772.7147,961.5823,-201.0,2920.341,571.1015,-201.0
0.018072372,-12.99987,24.248566,0.03282799,0.0050282357,0.0017309961,12.847735,15.938248,5.4628434,13.509415,0.0,0.0,0.0,0.0,0.0,0.0,1016.36127,1036.4626,-201.0,1998.6738,928.5237,-201.0,3112.7952,467.91086,-201.0
0.018148916,-11.8405485,21.091198,-0.004069799,0.0052390485,0.001900034,10.647815,13.981098,7.795405,13.376637,0.0,0.0,0.0,0.0,0.0,0.0,797.57697,1189.985,-201.0,1814.3999,906.5811,-201.0,2852.9912,584.7486,-201.0
0.017797371,-10.145072,18.565388,-0.016182786,0.005166639,0.0015270356,9.3379545,11.516416,10.387006,12.014313,0.0,0.0,0.0,0.0,0.0,0.0,755.9961,1195.9293,-201.0,1850.4327,816.3877,-201.0,2899.9424,691.15643,-201.0
0.017034126,-7.2347484,13.131856,-0.0036488671,-0.0013167238,0.0012376286,7.8160567,9.2314415,7.10605,6.4550614,0.0,0.0,0.0,0.0,0.0,0.0,587.06323,1300.9323,-201.0,1599.8639,995.3249,-201.0,2676.7117,708.02277,-201.0
0.015877616,-6.0684485,12.444572,0.012027882,0.0025140361,0.00092962914,7.2637315,8.192268,5.514665,6.167661,0.0,0.0,0.0,0.0,0.0,0.0,639.4921,1472.6774,-201.0,1522.329,1061.2457,-201.0,2612.127,823.99567,-201.0
0.0161317,-7.432944,15.339536,0.013297174,0.0063298233,0.001002612,7.921707,7.894352,4.154674,6.1863685,0.0,0.0,0.0,0.0,0.0,0.0,663.85956,1454.9261,-201.0,1559.4741,1085.3529,-201.0,2674.2952,774.43,-201.0
0.01708574,-9.347854,19.537277,0.0027920417,0.013396617,0.0009891059,9.321088,8.311165,5.3697724,7.2547107,0.0,0.0,0.0,0.0,0.0,0.0,670.89545,1899.3002,-201.0,1392.5898,1166.6469,-201.0,2600.9983,818.0948,-201.0
0.01778895,-11.231194,21.28924,0.012352365,0.008101909,0.0013757212,12.03239,11.760933,3.3911645,2.7070587,0.0,0.0,0.0,0.0,0.0,0.0,590.1746,1755.7871,-201.0,1409.0446,1152.1193,-201.0,2642.5193,608.9912,-201.0
0.01842463,-12.382863,22.279902,0.02237378,0.00030873125,0.0014125593,15.918719,14.468436,-0.17095606,1.9149348,0.0,0.0,0.0,0.0,0.0,0.0,442.36206,1834.1061,-201.0,1145.703,1324.4047,-201.0,2310.6372,897.2292,-201.0
0.01965055,-13.693481,22.932882,0.05014196,-0.0066262432,0.0019110302,19.076899,16.496075,-1.5383822,-1.3160062,0.0,0.0,0.0,0.0,0.0,0.0,394.13614,1434.1954,-201.0,1313.6642,1273.9846,-201.0,2377.1086,1032.7073,-201.0
0.022408685,-14.865392,25.566069,0.063114956,-0.01251607,0.0021505214,22.182022,14.819363,-5.575278,-5.1950984,0.0,0.0,0.0,0.0,0.0,0.0,343.37094,1518.0448,-201.0,1287.8295,1264.1084,-201.0,2351.883,1160.6481,-201.0
0.022173585,-13.63942,23.45722,0.07963482,-0.009958318,0.0029173058,21.190016,12.888297,-6.4525924,-7.288672,0.0,0.0,0.0,0.0,0.0,0.0,355.9293,1545.2115,-201.0,1248.9146,1358.2756,-201.0,2359.6738,1047.8174,-201.0
0.019840546,-11.513744,20.335047,0.07177815,-0.0067970897,0.0025726694,18.585875,10.574433,-5.5776286,-4.413529,0.0,0.0,0.0,0.0,0.0,0.0,282.5311,1762.9023,-201.0,1170.9756,1393.3031,-201.0,2297.7612,936.8694,-201.0
0.016093919,-9.659073,17.276169,0.051758613,-0.00066471304,0.0019301799,14.00694,9.952472,-0.94738215,0.9073329,0.0,0.0,0.0,0.0,0.0,0.0,372.27893,1467.1416,-201.0,1312.798,1289.7618,-201.0,2365.7751,880.084,-201.0
0.014032642,-9.273589,16.897272,0.020157166,-0.00053273025,0.0009151865,11.139595,9.872144,2.100399,3.1853702,0.0,0.0,0.0,0.0,0.0,0.0,381.58438,1272.1309,-201.0,1390.1847,1040.582,-201.0,2426.2979,658.66486,-201.0
0.01368963,-9.244125,17.12133,0.00985621,-0.0017659982,0.0007176746,10.394904,9.859028,2.3066385,6.065047,0.0,0.0,0.0,0.0,0.0,0.0,477.96896,942.4561,-201.0,1512.8124,829.9746,-201.0,2480.5413,696.1026,-201.0
0.013084183,-7.2884774,15.015483,0.019222135,0.00077490695,0.00076303753,8.927079,7.89571,2.877259,5.7044735,0.0,0.0,0.0,0.0,0.0,0.0,486.21216,985.71686,-201.0,1504.2823,823.9348,-201.0,2475.8728,754.8916,-201.0
0.014147426,-7.0095005,15.110481,0.031466153,0.0077685337,0.00092568825,9.415841,7.1896825,5.0374756,9.053262,0.0,0.0,0.0,0.0,0.0,0.0,691.07715,1097.6761,-201.0,1722.889,942.1838,-201.0,2719.2385,734.4051,-201.0
0.01418295,-5.9553275,14.404414,0.040678218,0.016133338,0.0010634018,8.127399,6.6233106,6.7908187,8.146774,0.0,0.0,0.0,0.0,0.0,0.0,659.9091,1251.8937,-201.0,1638.1041,988.5512,-201.0,2701.3232,585.1381,-201.0
0.014294982,-7.6203895,15.912784,0.036797956,0.016776735,0.0010187387,8.982288,8.994766,8.989099,10.905467,0.0,0.0,0.0,0.0,0.0,0.0,845.8621,1217.4607,-201.0,1872.735,952.0845,-201.0,3015.2207,405.84982,-201.0
0.013598313,-10.0214815,19.47541,0.020914502,0.012849651,0.0011587093,9.674142,11.849274,9.350261,10.607297,0.0,0.0,0.0,0.0,0.0,0.0,835.03986,1198.0718,-201.0,1883.2494,863.55914,-201.0,3082.5303,648.39734,-201.0
0.014250387,-14.066356,24.885498,0.0036107718,0.005784067,0.0014940886,13.362129,14.350254,9.600559,10.434195,0.0,0.0,0.0,0.0,0.0,0.0,1053.5989,1127.2739,-201.0,2183.8474,835.1035,-201.0,3359.0215,672.7777,-201.0
0.015385218,-16.626307,28.344507,-0.011420373,0.0013813074,0.0016094592,15.911807,15.704437,10.753617,10.373708,0.0,0.0,0.0,0.0,0.0,0.0,818.96576,1208.3936,-201.0,1916.4478,823.86273,-201.0,3008.8896,768.9407,-201.0
0.016019661,-14.657806,24.520212,-0.0018520732,-0.003753448,0.0018599095,16.19855,12.8997,8.740353,6.463774,0.0,0.0,0.0,0.0,0.0,0.0,627.0131,1259.5527,-201.0,1666.9445,1004.0967,-201.0,2611.9048,669.3313,-201.0
0.015273672,-13.364467,22.494795,0.015561886,-0.004357602,0.0014575344,14.780253,13.864589,8.547546,4.4424767,0.0,0.0,0.0,0.0,0.0,0.0,416.07486,1258.1857,-201.0,1428.516,1038.5717,-201.0,2423.0518,652.8992,-201.0
0.014455055,-10.775737,18.584717,0.044999775,-0.005480031,0.0014542443,12.925578,13.134786,6.171413,-0.33275548,0.0,0.0,0.0,0.0,0.0,0.0,432.5164,1274.084,-201.0,1496.125,1137.9861,-201.0,2445.757,727.07086,-201.0
0.0138949305,-9.8842325,17.314749,0.078309335,-0.0044665546,0.0009057804,11.903748,13.182236,4.816754,-3.7569845,0.0,0.0,0.0,0.0,0.0,0.0,411.9784,1211.9956,-201.0,1550.1769,964.1778,-201.0,2623.8416,1070.928,-201.0
0.013982465,-8.520486,15.507684,0.07529492,-0.0060981154,0.0009300909,12.13818,10.977931,-0.7562172,-7.6124463,0.0,0.0,0.0,0.0,0.0,0.0,432.3568,1195.0465,-201.0,1517.0084,1107.0775,-201.0,2548.5715,1161.7974,-201.0
0.014757112,-10.756664,17.377876,0.040857915,-0.006572288,0.0012366794,14.918698,11.374583,-0.8583223,-3.9436386,0.0,0.0,0.0,0.0,0.0,0.0,437.34167,1150.5054,-201.0,1508.2852,1052.3862,-201.0,2575.112,1356.4485,-201.0
